age,job,Marital,education,default,housing,loan,contact,Month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
43,admin.,Married,high.school,no,yes,no,telephone,May,Tuesday,360,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,blue-collar,single,basic.9y,no,yes,no,telephone,May,Tuesday,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone,May,Tuesday,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,unknown,unknown,university.degree,no,yes,yes,telephone,May,Tuesday,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
49,technician,Married,professional.course,no,yes,no,telephone,May,Tuesday,447,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,services,single,unknown,no,no,no,telephone,May,Tuesday,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,admin.,Married,high.school,no,no,no,telephone,May,Tuesday,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,blue-collar,Married,basic.9y,unknown,no,no,telephone,May,Tuesday,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,admin.,divorced,high.school,no,no,no,telephone,May,Tuesday,138,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,services,Married,basic.9y,no,yes,no,telephone,May,Tuesday,207,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,services,Married,high.school,unknown,yes,no,telephone,May,Tuesday,309,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
54,management,Married,high.school,unknown,yes,no,telephone,May,Tuesday,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,services,single,basic.4y,no,yes,no,telephone,May,Tuesday,1777,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
30,admin.,Married,university.degree,no,no,yes,telephone,May,Tuesday,284,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,services,Married,high.school,no,no,no,telephone,May,Tuesday,70,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,blue-collar,Married,basic.6y,no,yes,no,telephone,May,Tuesday,774,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,technician,Married,basic.9y,unknown,no,no,telephone,May,Tuesday,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,admin.,Married,basic.4y,no,no,no,telephone,May,Tuesday,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,admin.,Married,high.school,unknown,no,yes,telephone,May,Tuesday,318,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,unemployed,Married,professional.course,no,no,yes,telephone,May,Tuesday,277,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,technician,Married,university.degree,unknown,no,no,telephone,May,Tuesday,126,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,admin.,single,unknown,no,no,no,telephone,May,Tuesday,411,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,retired,divorced,professional.course,no,no,no,telephone,May,Tuesday,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,unknown,Married,university.degree,no,no,no,telephone,May,Tuesday,378,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,self-employed,Married,high.school,no,no,no,telephone,May,Tuesday,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,admin.,single,university.degree,no,no,no,telephone,May,Tuesday,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
56,management,Married,unknown,no,yes,no,telephone,May,Tuesday,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,services,Married,high.school,no,yes,no,telephone,May,Tuesday,869,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,blue-collar,single,basic.9y,no,no,yes,telephone,May,Tuesday,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
49,blue-collar,Married,basic.9y,no,no,no,telephone,May,Tuesday,199,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,May,Tuesday,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,admin.,Married,basic.6y,unknown,no,no,telephone,May,Tuesday,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,divorced,basic.9y,no,no,no,telephone,May,Tuesday,244,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,management,Married,university.degree,unknown,yes,no,telephone,May,Tuesday,311,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,retired,Married,university.degree,no,yes,no,telephone,May,Tuesday,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
47,blue-collar,Married,basic.9y,no,yes,no,telephone,May,Tuesday,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,Married,basic.6y,no,yes,no,telephone,May,Tuesday,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,blue-collar,single,unknown,no,yes,no,telephone,May,Tuesday,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,admin.,single,university.degree,no,yes,no,telephone,May,Tuesday,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,technician,single,university.degree,no,no,no,telephone,May,Tuesday,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,blue-collar,Married,basic.6y,unknown,yes,no,telephone,May,Tuesday,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,entrepreneur,divorced,high.school,unknown,no,no,telephone,May,Tuesday,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,blue-collar,Married,unknown,unknown,yes,no,telephone,May,Tuesday,473,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,blue-collar,Married,high.school,unknown,yes,no,telephone,May,Tuesday,485,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,services,Married,high.school,no,no,no,telephone,May,Tuesday,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,blue-collar,single,basic.4y,no,no,no,telephone,May,Tuesday,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
54,entrepreneur,Married,basic.6y,unknown,no,no,telephone,May,Tuesday,77,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22,blue-collar,single,basic.9y,no,yes,no,telephone,May,Tuesday,396,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,management,Married,university.degree,unknown,no,no,telephone,May,Tuesday,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
56,retired,Married,high.school,unknown,no,no,telephone,May,Tuesday,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,management,Married,high.school,no,no,yes,telephone,May,Tuesday,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,blue-collar,Married,professional.course,unknown,no,yes,telephone,May,Tuesday,346,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
60,admin.,single,high.school,no,no,yes,telephone,May,Tuesday,474,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,services,Married,high.school,no,no,no,telephone,May,Tuesday,268,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
49,entrepreneur,Married,basic.4y,unknown,yes,yes,telephone,May,Tuesday,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
47,admin.,Married,university.degree,unknown,no,yes,telephone,May,Tuesday,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,services,Married,high.school,unknown,no,no,telephone,May,Tuesday,1313,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
49,admin.,Married,university.degree,unknown,no,no,telephone,May,Tuesday,72,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,blue-collar,single,high.school,no,yes,no,telephone,May,Tuesday,309,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,blue-collar,divorced,high.school,unknown,yes,no,telephone,May,Tuesday,61,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,entrepreneur,Married,basic.9y,unknown,yes,yes,telephone,May,Tuesday,246,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,housemaid,Married,high.school,no,no,no,telephone,May,Tuesday,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,blue-collar,single,basic.9y,no,yes,yes,telephone,May,Tuesday,347,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,blue-collar,Married,basic.9y,no,yes,no,telephone,May,Tuesday,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,entrepreneur,single,university.degree,unknown,yes,no,telephone,May,Tuesday,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,services,Married,basic.9y,no,yes,no,telephone,May,Tuesday,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,blue-collar,divorced,professional.course,no,yes,no,telephone,May,Tuesday,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,services,Married,high.school,no,no,no,telephone,May,Tuesday,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,management,Married,university.degree,no,no,yes,telephone,May,Tuesday,66,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,blue-collar,Married,basic.4y,unknown,no,no,telephone,May,Tuesday,1452,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,blue-collar,Married,basic.9y,unknown,unknown,unknown,telephone,May,Tuesday,487,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,technician,Married,basic.9y,no,no,no,telephone,May,Tuesday,610,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,technician,divorced,high.school,no,yes,no,telephone,May,Tuesday,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,blue-collar,Married,basic.9y,no,yes,no,telephone,May,Tuesday,464,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,blue-collar,Married,basic.4y,unknown,yes,yes,telephone,May,Tuesday,547,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,blue-collar,Married,basic.6y,unknown,yes,no,telephone,May,Tuesday,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,services,Married,high.school,no,yes,no,telephone,May,Tuesday,522,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,services,single,high.school,no,yes,no,telephone,May,Tuesday,227,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,housemaid,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,admin.,Married,university.degree,no,no,no,telephone,May,Tuesday,1376,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,Married,unknown,no,yes,no,telephone,May,Tuesday,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
60,services,Married,unknown,no,no,no,telephone,May,Tuesday,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,admin.,single,university.degree,no,yes,no,telephone,May,Tuesday,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,housemaid,divorced,university.degree,no,no,no,telephone,May,Tuesday,834,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,blue-collar,Married,basic.6y,unknown,yes,no,telephone,May,Tuesday,195,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,technician,Married,high.school,no,yes,no,telephone,May,Tuesday,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,admin.,Married,university.degree,no,no,no,telephone,May,Tuesday,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,entrepreneur,Married,university.degree,no,no,no,telephone,May,Tuesday,535,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,management,Married,university.degree,no,yes,no,telephone,May,Tuesday,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,Married,professional.course,no,no,no,telephone,May,Tuesday,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,entrepreneur,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,201,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
47,services,Married,high.school,unknown,no,no,telephone,May,Tuesday,281,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,admin.,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,unemployed,Married,professional.course,no,no,no,telephone,May,Tuesday,76,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
49,admin.,Married,university.degree,unknown,yes,no,telephone,May,Tuesday,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,entrepreneur,Married,basic.9y,no,no,no,telephone,May,Tuesday,359,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,self-employed,Married,basic.4y,unknown,yes,no,telephone,May,Tuesday,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,blue-collar,Married,basic.6y,no,no,no,telephone,May,Tuesday,592,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,retired,Married,basic.9y,no,no,no,telephone,May,Tuesday,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,admin.,divorced,university.degree,unknown,no,no,telephone,May,Tuesday,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,self-employed,Married,university.degree,unknown,no,no,telephone,May,Tuesday,138,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,retired,Married,basic.9y,no,yes,no,telephone,May,Tuesday,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,services,Married,high.school,no,unknown,unknown,telephone,May,Tuesday,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,services,Married,high.school,no,yes,no,telephone,May,Tuesday,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,blue-collar,divorced,basic.9y,no,no,yes,telephone,May,Tuesday,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,unemployed,Married,university.degree,no,no,no,telephone,May,Tuesday,592,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,technician,Married,basic.9y,no,yes,no,telephone,May,Tuesday,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,admin.,Married,university.degree,no,yes,no,telephone,May,Tuesday,137,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,self-employed,Married,basic.6y,unknown,yes,yes,telephone,May,Tuesday,324,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,admin.,single,university.degree,no,no,no,telephone,May,Tuesday,266,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,services,Married,high.school,unknown,no,yes,telephone,May,Tuesday,335,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,divorced,basic.9y,no,no,no,telephone,May,Tuesday,235,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,admin.,Married,high.school,no,yes,yes,telephone,May,Tuesday,697,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,blue-collar,unknown,unknown,unknown,no,no,telephone,May,Tuesday,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,technician,Married,professional.course,no,unknown,unknown,telephone,May,Tuesday,272,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,student,single,university.degree,no,yes,no,telephone,May,Tuesday,1042,17,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,services,Married,high.school,no,unknown,unknown,telephone,May,Tuesday,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,management,Married,basic.9y,no,yes,no,telephone,May,Tuesday,378,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,student,single,high.school,unknown,yes,no,telephone,May,Tuesday,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,Married,basic.4y,unknown,yes,no,telephone,May,Tuesday,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,blue-collar,Married,basic.9y,no,yes,no,telephone,May,Tuesday,383,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,technician,Married,professional.course,no,no,no,telephone,May,Tuesday,185,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,management,Married,university.degree,no,yes,no,telephone,May,Tuesday,254,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,services,Married,professional.course,no,no,no,telephone,May,Tuesday,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,services,divorced,high.school,no,yes,no,telephone,May,Tuesday,157,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,blue-collar,Married,basic.6y,unknown,no,no,telephone,May,Tuesday,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,retired,single,professional.course,no,no,no,telephone,May,Tuesday,249,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,admin.,Married,basic.9y,no,yes,yes,telephone,May,Tuesday,112,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,retired,Married,basic.4y,no,yes,no,telephone,May,Tuesday,188,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,technician,Married,professional.course,no,yes,no,telephone,May,Tuesday,148,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,admin.,single,university.degree,no,no,no,telephone,May,Tuesday,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,management,Married,basic.9y,no,yes,yes,telephone,May,Tuesday,415,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,admin.,Married,high.school,no,yes,no,telephone,May,Tuesday,742,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,retired,Married,basic.9y,unknown,no,no,telephone,May,Tuesday,129,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,blue-collar,Married,basic.6y,no,no,no,telephone,May,Tuesday,37,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,management,single,high.school,no,no,no,telephone,May,Tuesday,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,admin.,Married,professional.course,no,yes,no,telephone,May,Tuesday,185,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,retired,Married,basic.4y,unknown,no,no,telephone,May,Tuesday,1045,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
31,blue-collar,Married,basic.9y,no,no,no,telephone,May,Tuesday,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,blue-collar,divorced,professional.course,no,yes,no,telephone,May,Tuesday,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,housemaid,Married,professional.course,unknown,no,no,telephone,May,Tuesday,74,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,self-employed,Married,professional.course,no,no,no,telephone,May,Tuesday,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,management,Married,basic.4y,no,no,no,telephone,May,Tuesday,325,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,blue-collar,single,basic.9y,no,no,no,telephone,May,Tuesday,650,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
41,technician,Married,professional.course,no,no,no,telephone,May,Tuesday,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,blue-collar,Married,basic.4y,no,no,no,telephone,May,Tuesday,38,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
47,blue-collar,Married,basic.9y,no,no,no,telephone,May,Tuesday,625,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,admin.,Married,university.degree,no,no,yes,telephone,May,Tuesday,175,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,management,single,basic.9y,unknown,yes,no,telephone,May,Tuesday,134,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,blue-collar,Married,basic.4y,unknown,no,no,telephone,May,Tuesday,97,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,management,Married,professional.course,no,no,no,telephone,May,Tuesday,282,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,blue-collar,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,retired,Married,basic.4y,no,yes,yes,telephone,May,Tuesday,438,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,blue-collar,Married,basic.9y,no,yes,no,telephone,May,Tuesday,999,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,blue-collar,divorced,basic.9y,no,no,no,telephone,May,Tuesday,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
57,self-employed,Married,unknown,unknown,no,yes,telephone,May,Tuesday,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,blue-collar,Married,basic.4y,no,no,yes,telephone,May,Tuesday,289,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,unemployed,Married,basic.4y,unknown,no,no,telephone,May,Tuesday,217,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,admin.,single,university.degree,no,yes,no,telephone,May,Tuesday,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,blue-collar,Married,basic.9y,no,yes,yes,telephone,May,Tuesday,247,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,blue-collar,Married,professional.course,no,yes,no,telephone,May,Tuesday,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
56,retired,divorced,high.school,no,yes,no,telephone,May,Tuesday,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,Married,basic.6y,no,yes,yes,telephone,May,Tuesday,99,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,Married,high.school,unknown,no,no,telephone,May,Tuesday,26,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,technician,Married,professional.course,no,no,no,telephone,May,Tuesday,128,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,services,Married,professional.course,no,yes,no,telephone,May,Tuesday,215,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,admin.,single,high.school,no,no,no,telephone,May,Tuesday,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,management,Married,high.school,no,yes,yes,telephone,May,Tuesday,52,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,services,Married,basic.6y,unknown,yes,no,telephone,May,Tuesday,216,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,May,Tuesday,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,blue-collar,single,basic.4y,no,no,no,telephone,May,Tuesday,129,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,housemaid,Married,basic.4y,no,unknown,unknown,telephone,May,Tuesday,201,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,admin.,Married,high.school,no,yes,no,telephone,May,Tuesday,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,services,Married,basic.9y,no,unknown,unknown,telephone,May,Tuesday,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,technician,Married,professional.course,no,yes,no,telephone,May,Tuesday,657,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,admin.,Married,basic.6y,unknown,yes,yes,telephone,May,Tuesday,88,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
36,technician,divorced,university.degree,unknown,yes,no,telephone,May,Tuesday,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,services,Married,high.school,no,no,no,telephone,May,Tuesday,443,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,technician,Married,basic.9y,unknown,yes,yes,telephone,May,Tuesday,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,admin.,Married,university.degree,no,no,no,telephone,May,Tuesday,127,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,blue-collar,Married,basic.6y,unknown,unknown,unknown,telephone,May,Tuesday,1063,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
51,entrepreneur,Married,basic.4y,no,no,no,telephone,May,Tuesday,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,housemaid,Married,high.school,no,no,no,telephone,May,Tuesday,252,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,technician,Married,professional.course,no,yes,no,telephone,May,Tuesday,80,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,blue-collar,Married,basic.6y,unknown,no,no,telephone,May,Tuesday,1446,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
26,blue-collar,Married,basic.4y,no,yes,yes,telephone,May,Tuesday,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,admin.,Married,basic.9y,unknown,yes,yes,telephone,May,Tuesday,412,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,blue-collar,Married,basic.4y,unknown,no,no,telephone,May,Tuesday,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,blue-collar,Married,basic.9y,no,yes,yes,telephone,May,Tuesday,29,16,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,admin.,Married,high.school,no,no,no,telephone,May,Tuesday,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,Married,unknown,no,no,no,telephone,May,Tuesday,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,technician,Married,basic.9y,unknown,yes,no,telephone,May,Tuesday,202,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,admin.,Married,high.school,no,yes,no,telephone,May,Tuesday,723,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,unemployed,Married,university.degree,no,no,no,telephone,May,Tuesday,550,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,Married,professional.course,no,yes,no,telephone,May,Tuesday,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,blue-collar,Married,professional.course,unknown,no,no,telephone,May,Tuesday,192,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,admin.,divorced,university.degree,no,no,no,telephone,May,Tuesday,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,admin.,Married,high.school,no,no,no,telephone,May,Tuesday,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
